id,sequencia,quantidade,vlrUnitLiq,codProdutoPdv,codTipoProdutoPdv,descricao,codUnidade,obsItem,extras,codPedido_id
132602,3,15,3.75,246,FIXED,Brócolis Ninja (Uni),unid,,,14101329
132603,4,3,3.5,219,FIXED,Repolho Roxo (Uni),unid,,,14101329
132604,5,30,2.13,220,FIXED,Repolho Verde (Uni),unid,,,14101329
132605,6,8,10.4,1002,FIXED,Alface Americana Higienizada (500g),unid,,,14101329
132606,7,24,2.66,290,FIXED,Pepino Japonês (Kg),unid,,,14101329
132607,8,4,4.43,546,FIXED,Tomate Italiano (Kg),unid,,,14101329
132608,9,32,1.69,316,FIXED,Cenoura Graúda (Kg),unid,,,14101329
132609,1,1,1.28,2024,FIXED,Salsinha Maço (250g),unid,,,14101334
132610,2,3,2.4,296,FIXED,Rúcula (Maço),unid,,,14101334
132611,3,2,1.86,348,FIXED,Abobrinha Itália Graúda (Kg),unid,,,14101334
132612,4,1,2.13,26,FIXED,Chuchu (Kg),unid,,,14101334
132613,5,1,2.66,290,FIXED,Pepino Japonês (Kg),unid,,,14101334
132614,6,3,3.77,323,FIXED,Tomate Salada Médio (Kg),unid,,,14101334
132615,7,1,3.49,327,FIXED,Abacaxi Pérola (Uni),unid,,,14101334
132616,8,2,3.59,270,FIXED,Banana Nanica (Kg),unid,,,14101334
132617,9,3,1.63,487,FIXED,Laranja Pera (Kg),unid,,,14101334
132618,10,2,4.49,283,FIXED,Limão Tahiti (Kg),unid,,,14101334
132619,11,1,17.5,9053,FIXED,Alho com Casca (500g),unid,,,14101334
132620,12,1,2.29,276,FIXED,Cebola Graúda (Kg),unid,,,14101334
132621,13,2,1.69,316,FIXED,Cenoura Graúda (Kg),unid,,,14101334
132622,14,1,0.68,277,FIXED,Cenoura Toco (Kg),unid,,,14101334
132623,15,1,9.99,289,FIXED,Ovo (Bdj com 30 ovos),unid,,,14101334
132624,1,5,1.94,280,FIXED,Couve (Maço),unid,,,14101349
132625,2,1,2.4,296,FIXED,Rúcula (Maço),unid,,,14101349
132626,3,1,15,267,FIXED,Alho Descascado (Kg),unid,,,14101349
132627,4,1,1.86,348,FIXED,Abobrinha Itália Graúda (Kg),unid,,,14101349
132628,5,1,3.77,323,FIXED,Tomate Salada Médio (Kg),unid,,,14101349
132629,6,1,3.59,270,FIXED,Banana Nanica (Kg),unid,,,14101349
132630,7,18,1.63,487,FIXED,Laranja Pera (Kg),unid,,,14101349
132631,8,4,1.04,65,FIXED,Maçã Fuji (Uni),unid,,,14101349
132632,9,1,1.55,285,FIXED,Mamão Papaya (Uni),unid,,,14101349
132633,10,1,1.05,232,FIXED,Manga Tommy (Uni),unid,,,14101349
132634,11,1,1.05,232,FIXED,Manga Tommy (Uni),unid,,,14101349
132635,12,1,5.99,9060,FIXED,Uva sem semente roxa (500g),unid,,,14101349
132636,13,2,2.6,21,FIXED,Batata Lavada (Kg),unid,,,14101349
132637,14,1,1.74,22,FIXED,Beterraba (Kg),unid,,,14101349
132638,15,1,0.68,277,FIXED,Cenoura Toco (Kg),unid,,,14101349
132639,16,1,9.99,289,FIXED,Ovo (Bdj com 30 ovos),unid,,,14101349
132640,17,1,9.99,289,FIXED,Ovo (Bdj com 30 ovos),unid,,,14101349
132641,16,1,15,267,FIXED,Alho Descascado (Kg),unid,,,14100908
132644,1,4,1.12,268,FIXED,Alho Poró (Uni),unid,,,14101432
132645,2,16,3.75,246,FIXED,Brócolis Ninja (Uni),unid,,,14101432
132646,3,2,2.4,296,FIXED,Rúcula (Maço),unid,,,14101432
132647,4,7,1.86,348,FIXED,Abobrinha Itália Graúda (Kg),unid,,,14101432
132648,5,2,6.31,328,FIXED,Limão Siciliano (Kg),unid,,,14101432
132649,6,2,9.99,289,FIXED,Ovo (Bdj com 30 ovos),unid,,,14101432
132654,1,1,15,267,FIXED,Alho Descascado (Kg),unid,,,14101475
132655,2,1,9.99,289,FIXED,Ovo (Bdj com 30 ovos),unid,,,14101475
132656,1,4,3.1,299,FIXED,Tomate Molho (Kg),unid,,,14101491
132657,2,4,2.75,9069,FIXED,Cebola Roxa Graúda (Kg)	,unid,,,14101491
132662,1,1,1.28,2024,FIXED,Salsinha Maço (250g),unid,,,14101535
132663,2,3,1.6,9074,FIXED,Alface Americana (Uni),unid,,,14101535
132664,3,3,4.99,247,FIXED,Couve Flor (Uni),unid,,,14101535
132665,4,2,3.5,219,FIXED,Repolho Roxo (Uni),unid,,,14101535
132666,5,1,2.4,296,FIXED,Rúcula (Maço),unid,,,14101535
132667,6,3,2.99,274,FIXED,Berinjela (Kg),unid,,,14101535
132668,7,4,3.49,327,FIXED,Abacaxi Pérola (Uni),unid,,,14101535
132669,8,3,4.49,283,FIXED,Limão Tahiti (Kg),unid,,,14101535
132670,9,4,1.55,285,FIXED,Mamão Papaya (Uni),unid,,,14101535
132671,10,8,2.6,21,FIXED,Batata Lavada (Kg),unid,,,14101535
132672,11,3,1.15,273,FIXED,Batata Doce Rosada Média (Kg),unid,,,14101535
132673,12,4,1.35,541,FIXED,Cebola para Conserva (Kg),unid,,,14101535
132674,13,2,1.69,316,FIXED,Cenoura Graúda (Kg),unid,,,14101535
132675,14,1,9.99,289,FIXED,Ovo (Bdj com 30 ovos),unid,,,14101535
132676,1,1,3.49,327,FIXED,Abacaxi Pérola (Uni),unid,,,14101544
132677,2,1,3.59,270,FIXED,Banana Nanica (Kg),unid,,,14101544
132678,3,5,6.21,9078,FIXED,Maça Fuji Pequena (Kg),unid,,,14101544
132679,4,2,4.44,310,FIXED,Mamão Formosa (Uni),unid,,,14101544
132680,5,2,4.8,303,FIXED,Melão Amarelo (Uni),unid,,,14101544
132681,6,10,9.99,289,FIXED,Ovo (Bdj com 30 ovos),unid,,,14101544
132682,1,2,3.49,327,FIXED,Abacaxi Pérola (Uni),unid,,,14101550
132683,2,20,1.63,487,FIXED,Laranja Pera (Kg),unid,,,14101550
132684,3,1,6.21,9078,FIXED,Maça Fuji Pequena (Kg),unid,,,14101550
132687,18,1,7,540,FIXED,Abóbora Moranga (Uni),unid,,,14101349
132688,1,2,2,215,FIXED,Manjericão (150g),unid,,,14101576
132689,2,4,1.86,348,FIXED,Abobrinha Itália Graúda (Kg),unid,,,14101576
132690,3,36,3.1,299,FIXED,Tomate Molho (Kg),unid,,,14101576
132691,4,90,3.1,299,FIXED,Tomate Molho (Kg),unid,,,14101576
132692,5,50,2.6,21,FIXED,Batata Lavada (Kg),unid,,,14101576
132693,1,3,1.6,9074,FIXED,Alface Americana (Uni),unid,,,14101577
132694,2,2,1.16,9076,FIXED,Escarola (UN),unid,,,14101577
132695,3,1,15,267,FIXED,Alho Descascado (Kg),unid,,,14101577
132696,4,3,6.31,328,FIXED,Limão Siciliano (Kg),unid,,,14101577
132697,5,2,4.49,283,FIXED,Limão Tahiti (Kg),unid,,,14101577
132698,6,2,2.21,295,FIXED,Rabanete (500g),unid,,,14101577
132699,7,1,9.99,289,FIXED,Ovo (Bdj com 30 ovos),unid,,,14101577
132702,1,3,1.28,2024,FIXED,Salsinha Maço (250g),unid,,,14101582
132703,2,4,1.6,9074,FIXED,Alface Americana (Uni),unid,,,14101582
132704,3,1,1.12,268,FIXED,Alho Poró (Uni),unid,,,14101582
132705,4,3,2.4,296,FIXED,Rúcula (Maço),unid,,,14101582
132706,5,2,2.8,15,FIXED,Abobrinha Itália pequena(Kg),unid,,,14101582
132707,6,1,2.13,26,FIXED,Chuchu (Kg),unid,,,14101582
132708,7,1,2.66,290,FIXED,Pepino Japonês (Kg),unid,,,14101582
132709,8,2,4.44,260,FIXED,Tomate Salada Graúdo (Kg),unid,,,14101582
132710,9,1,6.31,328,FIXED,Limão Siciliano (Kg),unid,,,14101582
132711,10,3,4.49,283,FIXED,Limão Tahiti (Kg),unid,,,14101582
132712,11,10,1.04,65,FIXED,Maçã Fuji (Uni),unid,,,14101582
132713,12,6,2.29,276,FIXED,Cebola Graúda (Kg),unid,,,14101582
132714,13,4,2.75,9069,FIXED,Cebola Roxa Graúda (Kg)	,unid,,,14101582
132715,1,1,6.75,1004,FIXED,Alface Crespa Roxa Higienizada (500g),unid,,,14101592
132716,2,1,2.66,290,FIXED,Pepino Japonês (Kg),unid,,,14101592
132717,3,2,1.42,545,FIXED,Manga Palmer (Uni),unid,,,14101592
132718,4,6,2.6,21,FIXED,Batata Lavada (Kg),unid,,,14101592
132719,1,2,1.12,268,FIXED,Alho Poró (Uni),unid,,,14101611
132720,2,60,1.63,487,FIXED,Laranja Pera (Kg),unid,,,14101611
132725,1,2,2,215,FIXED,Manjericão (150g),unid,,,14101668
132726,2,1,1.28,2024,FIXED,Salsinha Maço (250g),unid,,,14101668
132727,3,1,2,259,FIXED,Pimenta Dedo de Moça (250g),unid,,,14101668
132728,4,3,4.43,546,FIXED,Tomate Italiano (Kg),unid,,,14101668
132729,5,3,4.44,260,FIXED,Tomate Salada Graúdo (Kg),unid,,,14101668
132730,6,3,1.15,273,FIXED,Batata Doce Rosada Média (Kg),unid,,,14101668
132731,7,1,9.99,289,FIXED,Ovo (Bdj com 30 ovos),unid,,,14101668
132734,1,1,3.2,9052,FIXED,Alecrim Maço (250g),unid,,,14101699
132735,2,4,1.6,9074,FIXED,Alface Americana (Uni),unid,,,14101699
132736,3,12,1.12,268,FIXED,Alho Poró (Uni),unid,,,14101699
132737,4,4,8,1003,FIXED,Alface Crespa Higienizada (500g),unid,,,14101699
132738,5,1,15,267,FIXED,Alho Descascado (Kg),unid,,,14101699
132739,6,3,4.44,260,FIXED,Tomate Salada Graúdo (Kg),unid,,,14101699
132740,7,5,3.49,327,FIXED,Abacaxi Pérola (Uni),unid,,,14101699
132741,8,3,4.49,283,FIXED,Limão Tahiti (Kg),unid,,,14101699
132742,9,3,2.88,272,FIXED,Batata Bolinha (Kg),unid,,,14101699
132743,10,5,1.15,273,FIXED,Batata Doce Rosada Média (Kg),unid,,,14101699
132744,11,3,1.74,22,FIXED,Beterraba (Kg),unid,,,14101699
132745,12,3,1.69,316,FIXED,Cenoura Graúda (Kg),unid,,,14101699
132746,1,1,3.2,9052,FIXED,Alecrim Maço (250g),unid,,,14101727
132747,2,1,1.28,2024,FIXED,Salsinha Maço (250g),unid,,,14101727
132748,3,2,1.12,268,FIXED,Alho Poró (Uni),unid,,,14101727
132749,4,1,2.99,274,FIXED,Berinjela (Kg),unid,,,14101727
132750,5,1,2.13,26,FIXED,Chuchu (Kg),unid,,,14101727
132751,6,1,2.66,290,FIXED,Pepino Japonês (Kg),unid,,,14101727
132752,7,2,8,486,FIXED,Tomate Grape (Kg),unid,,,14101727
132753,8,4,4.44,260,FIXED,Tomate Salada Graúdo (Kg),unid,,,14101727
132754,9,2,3.49,327,FIXED,Abacaxi Pérola (Uni),unid,,,14101727
132755,10,6,1.05,232,FIXED,Manga Tommy (Uni),unid,,,14101727
132756,11,2,5,287,FIXED,Maracujá (Kg),unid,,,14101727
132757,12,2,4.07,288,FIXED,Morango (Bdj),unid,,,14101727
132758,13,3,2.6,21,FIXED,Batata Lavada (Kg),unid,,,14101727
132759,14,1,1.74,22,FIXED,Beterraba (Kg),unid,,,14101727
132760,15,1,2.75,9069,FIXED,Cebola Roxa Graúda (Kg)	,unid,,,14101727
132761,16,1,1.69,316,FIXED,Cenoura Graúda (Kg),unid,,,14101727
132764,1,1,3.2,9062,FIXED,Tomilho Fresco (150g),unid,,,14101733
132765,2,5,4.99,247,FIXED,Couve Flor (Uni),unid,,,14101733
132766,3,6,2.99,274,FIXED,Berinjela (Kg),unid,,,14101733
132767,4,2,10.83,300,FIXED,Vagem (Kg),unid,,,14101733
132768,5,4,3.25,308,FIXED,Abacate Comum (Uni),unid,,,14101733
132769,6,2,3.49,327,FIXED,Abacaxi Pérola (Uni),unid,,,14101733
132770,7,1,15.99,34,FIXED,Melancia (Uni),unid,,,14101733
132771,8,2,2.88,272,FIXED,Batata Bolinha (Kg),unid,,,14101733
132772,9,18,1.69,316,FIXED,Cenoura Graúda (Kg),unid,,,14101733
132773,10,1,9.99,289,FIXED,Ovo (Bdj com 30 ovos),unid,,,14101733
132774,1,1,4.69,2009,FIXED,Mix de Folhas de Alface (180g),unid,,,14101790
132775,2,1,4.68,2008,FIXED,Rúcula Higienizada (180g),unid,,,14101790
132776,3,1,2.69,348,FIXED,Abobrinha Itália Graúda (Kg),unid,,,14101790
132777,4,1,2.89,9038,FIXED,Pepino Comum (Kg),unid,,,14101790
132778,5,1,7.5,291,FIXED,Pimentão Amarelo (500g),unid,,,14101790
132779,6,1,2.75,292,FIXED,Pimentão Verde (500g),unid,,,14101790
132780,7,1,7.5,293,FIXED,Pimentão Vermelho (500g),unid,,,14101790
132781,8,1,5.5,9081,FIXED,Tomate Holandês (Kg),unid,,,14101790
132782,9,2,4.39,308,FIXED,Abacate Comum (Uni),unid,,,14101790
132783,10,1,5.19,271,FIXED,Banana Prata (Kg),unid,,,14101790
132784,11,1,17.5,9053,FIXED,Alho com casca (500g),unid,,,14101790
132785,12,2,2.4,21,FIXED,Batata Lavada (Kg),unid,,,14101790
132786,13,1,2.99,316,FIXED,Cenoura Graúda (Kg),unid,,,14101790
132787,14,1,5,9052,FIXED,Alecrim (250g),unid,,,14101790
132788,15,1,4.99,9055,FIXED,Hortelã (250g),unid,,,14101790
132789,16,4,14.7,9047,FIXED,Geleia de laranja champagne com açúcar cristal (220g),unid,,,14101790
132790,17,1,15.45,9045,FIXED,Passas mistas (150g),unid,,,14101790
132795,1,1,2.77,251,FIXED,Louro (75g),unid,,,14101795
132796,2,1,3.2,9062,FIXED,Tomilho Fresco (150g),unid,,,14101795
132797,3,6,1.12,268,FIXED,Alho Poró (Uni),unid,,,14101795
132798,4,2,2,259,FIXED,Pimenta Dedo de Moça (250g),unid,,,14101795
132799,5,2,8,486,FIXED,Tomate Grape (Kg),unid,,,14101795
132800,6,8,3.59,270,FIXED,Banana Nanica (Kg),unid,,,14101795
132801,7,50,2.88,302,FIXED,Batata Asterix (Kg),unid,,,14101795
132802,8,15,2.75,9069,FIXED,Cebola Roxa Graúda (Kg)	,unid,,,14101795
132803,9,20,1.69,316,FIXED,Cenoura Graúda (Kg),unid,,,14101795
132806,1,5,1.86,348,FIXED,Abobrinha Itália Graúda (Kg),unid,,,14101835
132807,2,5,2.99,274,FIXED,Berinjela (Kg),unid,,,14101835
132808,3,4,2.66,290,FIXED,Pepino Japonês (Kg),unid,,,14101835
132809,4,7,8,486,FIXED,Tomate Grape (Kg),unid,,,14101835
132810,5,5,4.49,283,FIXED,Limão Tahiti (Kg),unid,,,14101835
132811,6,5,2.6,21,FIXED,Batata Lavada (Kg),unid,,,14101835
132812,7,5,2.75,9069,FIXED,Cebola Roxa Graúda (Kg)	,unid,,,14101835
132815,1,1,3.2,9052,FIXED,Alecrim Maço (250g),unid,,,14101871
132816,2,1,3,2025,FIXED,Cebolinha (250g),unid,,,14101871
132817,3,1,1.28,2024,FIXED,Salsinha Maço (250g),unid,,,14101871
132818,4,1,3.2,9062,FIXED,Tomilho Fresco (150g),unid,,,14101871
132819,5,1,15,267,FIXED,Alho Descascado (Kg),unid,,,14101871
132820,6,2,1.86,348,FIXED,Abobrinha Itália Graúda (Kg),unid,,,14101871
132821,7,1,2,259,FIXED,Pimenta Dedo de Moça (250g),unid,,,14101871
132822,8,4,8,486,FIXED,Tomate Grape (Kg),unid,,,14101871
132823,9,3,4.44,260,FIXED,Tomate Salada Graúdo (Kg),unid,,,14101871
132824,10,1,6.31,328,FIXED,Limão Siciliano (Kg),unid,,,14101871
132825,11,3,4.49,283,FIXED,Limão Tahiti (Kg),unid,,,14101871
132826,12,2,5,287,FIXED,Maracujá (Kg),unid,,,14101871
132827,13,4,4.07,288,FIXED,Morango (Bdj),unid,,,14101871
132830,1,1,1.6,9074,FIXED,Alface Americana (Uni),unid,,,14101886
132831,2,1,1.28,9075,FIXED,Alface lisa  (Uni),unid,,,14101886
132832,3,2,4.43,546,FIXED,Tomate Italiano (Kg),unid,,,14101886
132833,4,1,3.49,327,FIXED,Abacaxi Pérola (Uni),unid,,,14101886
132834,5,1,17.5,9053,FIXED,Alho com Casca (500g),unid,,,14101886
132835,6,10,2.6,21,FIXED,Batata Lavada (Kg),unid,,,14101886
132836,7,3,2.29,322,FIXED,Cebola Média (Kg),unid,,,14101886
132837,8,5,1.69,316,FIXED,Cenoura Graúda (Kg),unid,,,14101886
132846,1,1,1.28,2024,FIXED,Salsinha Maço (250g),unid,,,14101998
132847,2,1,1.6,9074,FIXED,Alface Americana (Uni),unid,,,14101998
132848,3,1,1.94,280,FIXED,Couve (Maço),unid,,,14101998
132849,4,1,15,267,FIXED,Alho Descascado (Kg),unid,,,14101998
132850,5,2,4.44,260,FIXED,Tomate Salada Graúdo (Kg),unid,,,14101998
132851,6,3,2.6,21,FIXED,Batata Lavada (Kg),unid,,,14101998
132852,7,1,2.29,276,FIXED,Cebola Graúda (Kg),unid,,,14101998
132855,1,10,2.73,9079,FIXED,Banana Nanica Verde - (Kg),unid,,,14102007
132856,2,10,2.62,271,FIXED,Banana Prata (Kg),unid,,,14102007
132857,3,1,4.49,283,FIXED,Limão Tahiti (Kg),unid,,,14102007
132858,4,6,4.07,288,FIXED,Morango (Bdj),unid,,,14102007
132861,1,1,1.28,2024,FIXED,Salsinha Maço (250g),unid,,,14102037
132862,2,1,1.12,268,FIXED,Alho Poró (Uni),unid,,,14102037
132863,3,1,1.94,280,FIXED,Couve (Maço),unid,,,14102037
132864,4,1,4.99,247,FIXED,Couve Flor (Uni),unid,,,14102037
132865,5,1,1.89,281,FIXED,Espinafre (Maço),unid,,,14102037
132866,6,1,1.89,281,FIXED,Espinafre (Maço),unid,,,14102037
132867,7,1,6.25,263,FIXED,Abóbora Japonesa (Uni),unid,,,14102037
132868,8,1,6.25,263,FIXED,Abóbora Japonesa (Uni),unid,,,14102037
132869,9,1,1.86,348,FIXED,Abobrinha Itália Graúda (Kg),unid,,,14102037
132870,10,1,2.99,274,FIXED,Berinjela (Kg),unid,,,14102037
132871,11,1,7.5,291,FIXED,Pimentão Amarelo (500g),unid,,,14102037
132872,12,1,3.77,323,FIXED,Tomate Salada Médio (Kg),unid,,,14102037
132873,13,1,2.6,21,FIXED,Batata Lavada (Kg),unid,,,14102037
132874,14,1,1.69,316,FIXED,Cenoura Graúda (Kg),unid,,,14102037
132875,15,1,9.99,289,FIXED,Ovo (Bdj com 30 ovos),unid,,,14102037
132876,1,3,1.28,2024,FIXED,Salsinha Maço (250g),unid,,,14102053
132877,2,2,2.13,26,FIXED,Chuchu (Kg),unid,,,14102053
132878,3,2,3.77,323,FIXED,Tomate Salada Médio (Kg),unid,,,14102053
132879,4,1,3.49,327,FIXED,Abacaxi Pérola (Uni),unid,,,14102053
132880,5,2,1.04,65,FIXED,Maçã Fuji (Uni),unid,,,14102053
132881,6,2,1.42,545,FIXED,Manga Palmer (Uni),unid,,,14102053
132882,7,1,4.07,288,FIXED,Morango (Bdj),unid,,,14102053
132883,8,1,5.99,9060,FIXED,Uva sem semente roxa (500g),unid,,,14102053
132884,9,2,2.6,21,FIXED,Batata Lavada (Kg),unid,,,14102053
132885,1,1,1.12,268,FIXED,Alho Poró (Uni),unid,,,14102063
132886,2,1,6.25,263,FIXED,Abóbora Japonesa (Uni),unid,,,14102063
132887,3,6,4.44,260,FIXED,Tomate Salada Graúdo (Kg),unid,,,14102063
132888,4,1,4.44,310,FIXED,Mamão Formosa (Uni),unid,,,14102063
132889,5,12,2.29,276,FIXED,Cebola Graúda (Kg),unid,,,14102063
132892,1,1,1.6,9074,FIXED,Alface Americana (Uni),unid,,,14102085
132893,2,1,1.94,280,FIXED,Couve (Maço),unid,,,14102085
132894,3,1,1.16,9076,FIXED,Escarola (UN),unid,,,14102085
132895,4,1,1.89,281,FIXED,Espinafre (Maço),unid,,,14102085
132896,5,1,2.4,296,FIXED,Rúcula (Maço),unid,,,14102085
132897,6,2,2.99,274,FIXED,Berinjela (Kg),unid,,,14102085
132898,7,3,3.77,323,FIXED,Tomate Salada Médio (Kg),unid,,,14102085
132899,8,3,2.6,21,FIXED,Batata Lavada (Kg),unid,,,14102085
132900,9,3,2.29,276,FIXED,Cebola Graúda (Kg),unid,,,14102085
132901,10,3,1.69,316,FIXED,Cenoura Graúda (Kg),unid,,,14102085
132904,1,8,1.6,9074,FIXED,Alface Americana (Uni),unid,,,14102120
132905,2,3,1.89,281,FIXED,Espinafre (Maço),unid,,,14102120
132906,3,10,2.4,296,FIXED,Rúcula (Maço),unid,,,14102120
132907,4,2,8,486,FIXED,Tomate Grape (Kg),unid,,,14102120
132908,5,3,3.77,323,FIXED,Tomate Salada Médio (Kg),unid,,,14102120
132909,6,1,4.49,283,FIXED,Limão Tahiti (Kg),unid,,,14102120
132910,7,2,6.21,9078,FIXED,Maça Fuji Pequena (Kg),unid,,,14102120
132913,1,4,1.6,9074,FIXED,Alface Americana (Uni),unid,,,14102162
132914,2,2,1.94,280,FIXED,Couve (Maço),unid,,,14102162
132915,3,1,4.99,247,FIXED,Couve Flor (Uni),unid,,,14102162
132916,4,1,1.16,9076,FIXED,Escarola (UN),unid,,,14102162
132917,5,3,2.4,296,FIXED,Rúcula (Maço),unid,,,14102162
132918,6,2,6.25,263,FIXED,Abóbora Japonesa (Uni),unid,,,14102162
132919,7,3,1.86,348,FIXED,Abobrinha Itália Graúda (Kg),unid,,,14102162
132920,8,3,2.99,274,FIXED,Berinjela (Kg),unid,,,14102162
132921,9,2,2.13,26,FIXED,Chuchu (Kg),unid,,,14102162
132922,10,1,2.66,290,FIXED,Pepino Japonês (Kg),unid,,,14102162
132923,11,1,2,259,FIXED,Pimenta Dedo de Moça (250g),unid,,,14102162
132924,12,2,3.77,323,FIXED,Tomate Salada Médio (Kg),unid,,,14102162
132925,13,5,2.88,302,FIXED,Batata Asterix (Kg),unid,,,14102162
132926,14,3,1.15,273,FIXED,Batata Doce Rosada Média (Kg),unid,,,14102162
132927,15,3,1.69,316,FIXED,Cenoura Graúda (Kg),unid,,,14102162
132930,1,8,4.07,288,FIXED,Morango (Bdj),unid,,,14102181
132939,1,1,3.2,9052,FIXED,Alecrim Maço (250g),unid,,,14102305
132940,2,1,2.5,9080,FIXED,Sálvia (Maço 100g),unid,,,14102305
132941,3,3,1.6,9074,FIXED,Alface Americana (Uni),unid,,,14102305
132942,4,3,1.94,280,FIXED,Couve (Maço),unid,,,14102305
